title,author,rating,reviews,price,description,listening time,genre
cities and canopies: trees in indian cities,harini nagendra,4.4,60.0,879.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"zen flesh, zen bones: a collection of zen and pre-zen writings (unabridged selections)",paul reps,4.7,241.0,421.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the signature of all things,elizabeth gilbert,4.3,3803.0,1054.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
irrational exuberance,robert j. shiller,4.1,22.0,628.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
"#therealcinderella: #bestfriendsforever series, book 1",yesenia vargas,4.3,179.0,586.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
"chillpreneur: the new rules for creating success, freedom, and abundance on your terms",denise duffield-thomas,4.8,137.0,820.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the third jesus: the christ we cannot ignore,deepak chopra md,4.4,167.0,879.0,"who is jesus christ? in the third jesus, best-selling author and spiritual leader deepak chopra provides an answer to this question that is both a challenge to current systems of belief and a fresh perspective on what jesus can teach us all, regardless of our religious background. there is not one jesus, chopra explains, but three.",-1,-1
the case for the only child: your essential guide,susan newman,3.7,22.0,668.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
classic bbc radio shakespeare: tragedies: hamlet; macbeth; romeo and juliet,william shakespeare,4.5,4.0,888.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
21 great ways to get paid more and promoted faster,brian tracy,4.4,16.0,468.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
bridget jones's diary,helen fielding,4.4,611.0,323.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
strength in the storm,eknath easwaran,4.8,46.0,163.0,"find balance, peace, and even wisdom by learning to steady the mind.",51 minutes,",#2,382 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#32 in stress management,#38 in mental health (audible audiobooks & originals),#59 in meditation (audible audiobooks & originals)"
silence: in the age of noise,erling kagge,4.5,222.0,615.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"cress: the lunar chronicles, book 3",marissa meyer,4.8,2170.0,1063.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
a night to remember: the classic account of the final hours of the titanic,walter lord,4.6,712.0,668.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
the play,elle kennedy,4.6,473.0,836.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"in the closet of the vatican: power, homosexuality, hypocrisy",frederic martel,4.0,323.0,1138.0,"in the closet of the vatican is a fascinating description and evaluation of financial, sexual and political misconduct throughout the catholic church at a time when new revelations are being uncovered each and every week. this audiobook explores the underlying causes and includes interviews with numerous cardinals and other individuals, some of whom cannot be named.",-1,-1
hondo,louis l'amour,4.7,380.0,528.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
learn hindi - level 4: intermediate hindi: volume 1: lessons 1-25,innovative language learning llc,-1.0,,469.0,"ready to speak and understand hindi at an intermediate level? close your eyes and picture yourself arriving at an airport, walking out and finding yourself on a busy street. imagine hearing the native conversations all around you.this is the kind of hindi you learn here. practical, everyday conversation.",-1,-1
the once and future king,t. h. white,4.3,639.0,1641.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
the 10 pillars of wealth: mind-sets of the world’s richest people,alex becker,4.6,528.0,820.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
twilight of democracy: the failure of politics and the parting of friends,anne applebaum,4.4,49.0,888.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"revenge of the invisible boy: goosebumps slappyworld, book 9",r.l. stine,4.9,242.0,422.0,"a brand-new goosebumps arc narrated by the most iconic and evil character of the series, slappy!",-1,-1
elephant song,wilbur smith,4.5,218.0,987.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
remember my name,shanaya taneja,3.5,28.0,233.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"get a grip: an entrepreneurial fable - your journey to get real, get simple, and get results",mike paton,4.7,206.0,668.0,it’s time to take your business to the next level.,-1,-1
the disaster artist,greg sestero,4.8,1183.0,721.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
fever dream,lincoln child,4.6,534.0,500.0,"at the old family manse in louisiana, special agent pendergast is putting to rest long-ignored possessions reminiscent of his wife helen's tragic death, only to make a stunning - and dreadful - discovery. helen had been mauled by an unusually large and vicious lion while they were big game hunting in africa. but now, pendergast learns that her rifle - her only protection from the beast - had been deliberately loaded with blanks. who could have wanted helen dead...and why?",-1,-1
the knowledge of the holy,a. w. tozer,4.8,1370.0,586.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
success is for you: using heart-centered power principles for lasting abundance and fulfillment,dr. david r. hawkins,4.1,75.0,820.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
the berlin stories,christopher isherwood,4.3,100.0,233.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
plato's symposium,plato,4.3,126.0,351.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
creating great choices: a leader's guide to integrative thinking,jennifer riel,4.7,35.0,703.0,"a practical four-step methodology for any leader or manager facing a tough choice, and for creating integrative solutions to big, complex, and pressing problems. conventional wisdom - and business school curricula - teaches us that making trade-offs is inevitable when it comes to hard choices. but sometimes, accepting the obvious trade-off just isn't good enough: the choices in front of us don't get us what we need. in those cases, rather than choosing the least worst option, we can use the models in front of us to create a new and better answer. this is integrative thinking. first introduced by roger martin in the opposable mind, integrative thinking is an approach to problem solving that uses opposing ideas as the basis for innovation. now, in creating great choices, martin and fellow rotman expert jennifer riel vividly show how they have refined and enhanced the understanding and practice of integrative thinking through their work teaching the concept and its principles to business and nonprofit executives, mba students, even kids. integrative thinking has been embraced by organizations such as procter & gamble, deloitte, verizon, and the toronto district school board - all seeking a replicable, thoughtful approach to creating a ""third and better way"" to make important choices in the face of unacceptable trade-offs. the book includes new stories of successful integrative thinkers that will demystify the process of creative problem solving. it lays out the authors' practical four-step methodology, which can be applied in virtually any context:",-1,-1
artemis fowl and the atlantis complex,eoin colfer,4.7,610.0,888.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"the light fantastic: discworld, book 2",terry pratchett,4.7,1161.0,888.0,"the great a'tuin, the heroic turtle who supports the weight of the entire discworld, not to mention four giant elephants, swims through the galaxy day and night with the burden of being the only creature who knows exactly where the universe is going. philosophers have long debated where this is, and are due to find out in about 2 months. shall they worry? well, they are on a collision course with a malevolent red star and only one person can save discworld. unfortunately, it's the cowardly wizard, rincewind, who was last seen falling off the edge of the planet. this is the second book in the discworld series.",-1,-1
relationship breakthrough: how to create outstanding relationships in every area of your life,cloe madanes,4.7,56.0,668.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
"francine poulet meets the ghost raccoon: tales from deckawoo drive, book 2",kate dicamillo,4.8,138.0,502.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
empowering women,louise l. hay,4.7,57.0,257.0,"louise l. hay is a metaphysical lecturer and teacher, and the best-selling author of 27 books, including you can heal your life and science of mind. her works have been translated into 25 languages in 33 countries throughout the world. since beginning her career as a science of mind minister in 1981, she has assisted thousands of people in discovering and using the full potential of their own creative powers for personal growth and self-healing. louise is the owner and founder of hay house, inc.",-1,-1
julius caesar,william shakespeare,4.5,225.0,422.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
glitter baby,susan elizabeth phillips,4.2,100.0,13840.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"small is the new big: and 193 other riffs, rants, and remarkable business ideas",seth godin,4.1,7.0,702.0,"collected here for the first time are eight years of his very best blog posts, magazine columns, and e-books. small is the new big offers ideas and stories that can change how you work, what you buy, and how you see the world.",-1,-1
divested: inequality in the age of finance,ken-hou lin,-1.0,,586.0,"finance is an inescapable part of american life. from how one pursues an education, buys a home, runs a business, or saves for retirement, finance orders the lives of ordinary americans. and as finance continues to expand, inequality soars.",-1,-1
girls' club: cultivating lasting friendship in a lonely world,sally clarkson,4.8,59.0,608.0,discover the gift of friendship!,-1,-1
"calming nature sounds (without music) for deep sleep, meditation, relaxation: gentle rain, warm springs, a songbird concert, chirping crickets, tropical storms, the sounds of the sea",yella a. deeken,-1.0,,166.0,"the sounds of the nature: a hammock for the soul. with this audiobook, experience the power of nature like on a dreamlike vacation.",-1,-1
the executive voice trainer,jeffrey jacobi,-1.0,,702.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"gemina: the illuminae files, book 2",amie kaufman,4.7,521.0,721.0,"hanna donnelly is the station captain's pampered daughter, and nik malikov is the reluctant member of a notorious crime family.",12 hours and 33 minutes,",#1,737 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#4 in science fiction for teens,#50 in science fiction (audible audiobooks & originals),#185 in children's science fiction (books)"
"lost empire: fargo adventures, book 2",clive cussler,4.5,507.0,820.0,"the unabridged downloadable audiobook edition of clive cussler and grant blackwood's lost empire, the second installment of the fantastic fargo adventure stories. read by the award-winning narrator scott brick.",-1,-1
a spy among friends: kim philby and the great betrayal,ben macintyre,4.6,1815.0,839.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
star wars: the old republic: revan,drew karpyshyn,4.5,1335.0,1131.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
coaching salespeople into sales champions: a tactical playbook for managers and executives,keith rosen,4.6,158.0,836.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
the forgotten few: the indian air force in world war ii,k.s. nair,4.7,23.0,836.0,"the forgotten few is the first contemporary attempt to produce a historical narrative of the nation's contribution, specifically to the air force component, of world war ii, which was an important part of our journey to independence and national identity. close to three million indians served in uniform during the war. and yet, the indian chapter of this globe-straddling story, reverberations of which still echo today, are barely known - a symptom of which was the recent controversy over the absence of indians in the christopher nolan film dunkirk.",-1,-1
a semi definitive list of worst nightmares,krystal sutherland,4.8,42.0,1328.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"the boss who stole christmas: reindeer falls, book 1",jana aston,4.4,209.0,233.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
alone,e.j. noyes,4.9,143.0,668.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
a practical guide to child psychology: practical guide series,kairen cullen,4.3,42.0,569.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
dr michael mosley: audible sessions: free excusive interview,holly newson,-1.0,,0.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the stand: das letzte gefecht,stephen king,4.7,75.0,233.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
kalidasa’s abhijnanashakuntalam: the recognition of shakuntala,kalidasa,-1.0,,75.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"alien: prototype: the alien™ series, book 7",tim waggoner,4.4,103.0,820.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
alice and bob meet the wall of fire: the biggest ideas in science from quanta,thomas lin - editor,4.7,45.0,703.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the secret runners of new york,norma butikofer,4.5,283.0,854.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the journey into yourself: a retreat to deepen the realization of your essential nature,eckhart tolle,-1.0,,1312.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"small gods: discworld, book 13",terry pratchett,4.7,702.0,888.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
lean in for graduates,sheryl sandberg,4.6,233.0,879.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
keep your brain alive: neurobic exercises to help prevent memory loss and increase mental fitness,lawrence katz,4.4,74.0,350.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
all about passion: a cynster novel,stephanie laurens,4.6,113.0,1055.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
maps of narrative practice: norton professional books,michael white,4.6,85.0,586.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
daily meditations,dr. wayne w. dyer,-1.0,,375.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
jagaran (hindi),osho,-1.0,,167.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
cutting through spiritual materialism,marvin casper - editor,4.7,246.0,668.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
what is meditation?: realizing the life that you are,eckhart tolle,4.1,9.0,421.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
soonish: ten emerging technologies that will improve and/or ruin everything,dr. kelly weinersmith,4.6,244.0,683.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the language instinct: how the mind creates language,steven pinker,4.5,331.0,1005.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the wisdom of no escape: and the path of loving-kindness,pema chödrön,4.7,221.0,754.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
50 people every christian should know: learning from spiritual giants of the faith,warren w. wiersbe,4.6,336.0,938.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
tera lakshya [your goal]: vishwas ki shakti [power of trust],sirshree,-1.0,,175.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
ek rahasya ka khulasa - a secret revealed (hindi edition),christopher c doyle,3.7,37.0,233.0,the call disconnected. vijay put his phone down and sat thinking. his mind spun. who was this mysterious caller? he clearly had an urgent need to meet. so why wait for six months? his explanation didn’t make sense. what preparation did he have to do? and what was he going to reveal to vijay when they did meet? there were too many questions that were unanswered. six months from today this puzzle would unravel. he would have to wait.,-1,-1
dreamers: how young indians are changing their world,snigdha poonam,4.2,37.0,1005.0,shortlisted for the 2018 crossword jury award for non fiction,-1,-1
"haven't you heard?: gossip, power, and how politics really works",marie le conte,4.5,66.0,1252.0,ever wondered why the indiscretions of some mps make the front page while others don't? how close journalists really are to politicians? or how on earth the country is run when the british political system is in such a mess?,-1,-1
ayurveda beginner's guide: essential ayurvedic principles and practices to balance and heal naturally,susan weis-bohlen,4.6,398.0,702.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
buddha’s diet: the ancient art of losing weight without losing your mind,tara cottrell,4.4,98.0,702.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"mindfulness for kids: 30 fun activities to stay calm, happy & in control",carole p. roman,4.5,108.0,233.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the way of the seal: think like an elite warrior to lead and succeed: updated and expanded edition,mark divine,4.6,596.0,586.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the long dark tea-time of the soul,douglas adams,4.5,390.0,668.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
do what you are: discover the perfect career for you through the secrets of personality type,paul d. tieger,4.4,336.0,469.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"predictive analytics: the power to predict who will click, buy, lie, or die, revised and updated",eric siegel,4.2,204.0,703.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"the world as will and idea, volume 1",leighton pugh,1.0,1.0,1530.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
nur jahan's daughter,tanushree podder,4.6,15.0,836.0,"empress nur jahan ruled hindustan for 16 long years. while her story is often told with wonder and awe, historians and writers ignore the tale of her daughter, laadli: the reluctant princess who found herself sucked in the maelstrom of her insensitive mother's ruthless ambitions. destiny having thrust royalty on her, laadli was trapped into living a life dictated by her ambitious mother. she travelled through tragic events of her life with a stoic optimism.",-1,-1
"assured: discover grace, let go of guilt, and rest in your salvation",greg gilbert,4.7,21.0,702.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
five minds for the future,howard gardner,4.2,98.0,703.0,"we live in a time of vast changes that include accelerating globalization, mounting quantities of information, the growing hegemony of science and technology, and the clash of civilizations. those changes call for new ways of learning and thinking in school, business, and the professions. listen as psychologist howard gardner defines the cognitive abilities that will command a premium in the years ahead:",-1,-1
reality unveiled: the hidden keys of existence that will transform your life (and the world),ziad masri,4.5,648.0,668.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
odd and the frost giants,neil gaiman,4.7,541.0,303.0,"odd's luck has been bad so far. he lost his father on a viking expedition, his foot was crushed beneath a tree and the winter seems to be going on forever. but when odd flees to the woods and releases a trapped bear, his luck begins to change.",-1,-1
how to fight: a mindful buddhist guide,thich nhat hanh,4.7,275.0,615.0,"penguin presents the audio edition of how to fight by thich nhat hanh, read by john sackville.",-1,-1
"chaos: charles manson, the cia and the secret history of the sixties",tom o’neill,4.7,1131.0,1093.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
female ejaculation and the g-spot: not your mother’s orgasm book!,deborah sundahl,3.5,9.0,668.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"the attractor factor, 2nd edition: 5 easy steps to create wealth (or anything else) from the inside out",joe vitale,4.3,142.0,653.0,here's a breakthrough practical spiritual guide to achieving all your goals.,-1,-1
dmt: the spirit molecule: a doctor's revolutionary research into the biology of near-death and mystical experiences,rick strassman,4.7,680.0,938.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
"the rising sun: the decline and fall of the japanese empire, 1936-1945",john toland,4.6,296.0,1338.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
recollections of my non-existence,rebecca solnit,4.7,78.0,636.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
"the first firangis: remarkable stories of heroes, healers, charlatans, courtesans & other foreigners who became indian",jonathan gil harris,4.1,51.0,836.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
own your everyday: overcome the pressure to prove and show up for what you were made to do,jordan lee dooley,4.8,772.0,754.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"luck of the devil: the forge trilogy, book 2",meghan march,4.8,343.0,702.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
the fallen,david baldacci,4.7,3888.0,323.0,"amos decker, david baldacci's unique special agent with the gift of a remarkable memory, returns in the fallen.",-1,-1
the sermon on the mount according to vedanta,swami prabhavananda,4.6,51.0,563.0,"the sermon on the mount represents the essence of both christ's teachings and the teachings of vedanta, an ancient indian philosophy that teaches the oneness of life. god lies within us and at the same time is everything we see.",-1,-1
scientific secrets for raising kids who thrive,peter m. vishton,-1.0,,1171.0,"parenting advice isn't hard to find. there are thousands of books on the subject, as well as a multitude of websites. much has also been written on the science of child development. what's been lacking, however, are sources of reliable advice that bring together the scientific research and its real-world applications.",-1,-1
overcoming anger and irritability: a self-help guide using cognitive behavioral techniques,dr william davies,4.3,164.0,417.0,"in this series of talks, clinical psychologist dr. william davies explores how anger and irritability affects us in different ways and sets out effective strategies to reduce feelings of irritability and become less angry.",-1,-1
god's crime scene: a cold-case detective examines the evidence for a divinely created universe,j. warner wallace,4.7,537.0,670.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
my jumbo book of aesop's fables,dreamland publications,4.5,488.0,233.0,my jumbo book of aesop's fables include well-known moral stories. the timeless stories make the book unique and an absolute favourite of each child.,-1,-1
bath tangle,georgette heyer,4.5,251.0,748.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
jack and the beanstalk & other stories,lenny henry,4.1,25.0,378.0,"here are four fantastic stories, full of magic and fun, that young children are sure to love!",-1,-1
the middle way: the story of buddhism,jinananda,4.7,6.0,539.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the importance of being earnest,oscar wilde,4.5,1240.0,333.0,"oscar wilde created his final and most lasting play, one of the comic masterpieces of all time, the importance of being earnest, in 1895. considered one of the greatest, the importance of being earnest is a farce, playing with love, religion, and truth as it tells the tale of two men, jack worthing and algernon moncrieff, who bend the truth in order to add excitement to their lives. jack invents an imaginary brother, ernest, whom he uses as an excuse to escape from his dull country home and gallivant in town. meanwhile, algernon follows jack's scam, but his imaginary friend, bumbury, provides a convenient method of adventuring in the country. however, their deceptions eventually cross paths, resulting in a series of crises that threaten to spoil their romantic pursuits. hailed as the first modern comedy in england, the importance of being earnest is wilde's most famous work.",-1,-1
ancient secret's of mystical yoga - the icon das avatar series: kalki avatar - the divine avenger & redeemer of kali yuga,h.g. jagannatha dasa,-1.0,,234.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
inventology: how we dream up things that change the world,pagan kennedy,4.4,39.0,1328.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
"a bloody kingdom: ruthless people series, book 4",j.j. mcavoy,4.5,137.0,703.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
sikhism: a very short introduction,eleanor nesbitt,4.0,21.0,410.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
socialism: a very short introduction,michael newman,4.3,56.0,586.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
cave in the snow: tenzin palmo's quest for enlightenment,vicki mackenzie,4.6,203.0,759.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
thrive,arianna huffington,4.3,787.0,683.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"peril at granite peak: hardy boys adventures, book 5",franklin w. dixon,4.4,29.0,305.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
how to blow it with a billionaire,alexis hall,4.4,65.0,500.0,be careful what you wish for....,-1,-1
"eastern body, western mind: psychology and the chakra system as a path to the self",anodea judith,4.7,743.0,1172.0,"in eastern body, western mind, chakra authority anodea judith has brought a fresh approach to the yoga-based eastern chakra system, adapting it to the western framework of jungian psychology, somatic therapy, childhood developmental theory, and metaphysics. this groundbreaking work in transpersonal psychology has been revised and redesigned for a more accessible presentation. arranged schematically, the book uses the inherent structure of the chakra system as a map upon which to chart our western understanding of individual development. each chapter focuses on a single chakra, starting with a description of its characteristics, then exploring its particular childhood developmental patterns, traumas and abuses, and how to heal and maintain balance. illuminated with personal anecdotes and case studies, eastern body, western mind seamlessly merges the east and west, science and philosophy, and psychology and spirituality into a compelling interpretation of the chakra system and its relevance for westerners today.",-1,-1
being the other: the muslim in india,saeed naqvi,4.3,92.0,668.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the passengers,john marrs,4.5,608.0,752.0,random house presents the audiobook edition of the passengers by john marrs.,-1,-1
"proven guilty: the dresden files, book 8",jim butcher,4.8,835.0,1256.0,"by completing your purchase you agree to audible’s  conditions of use, amazon's privacy notice and if applicable audible's recurring payment terms.",-1,-1
necronomicon,h. p. lovecraft,3.4,7.0,1523.0,the only audio edition of necronomicon authorized by the h. p. lovecraft estate!,-1,-1
"leviathan: or the matter, form, and power of a commonwealth, ecclesiastical and civil",thomas hobbes,4.2,287.0,938.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
healing love through the tao: cultivating female sexual energy,mantak chia,4.7,160.0,891.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"in the zone: big nate, book 6",lincoln peirce,4.9,416.0,6423.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"a life worth breathing: a yoga master's handbook of strength, grace, and healing",max strom,4.8,180.0,668.0,"we can do more with this life. we all know it, we all wish for it, but just how to do itthat eludes us. in his new book, a life worth breathing, internationally renowned yoga teacher and spiritual philosopher max strom shows us the way. his groundbreaking book reaches past expected dogma in a language that is vital, inspired, and accessible. strom leads us on a journey of self-discovery as we excavate our past in order to have a better understanding of our present.",-1,-1
